chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr9	117500000	117505000	chr9	117675000	117680000	0,0,0	2.4488347	0.973543	1.4872075	1.1958132	1.63097	2.569666	0.6541943	3.6326108
chr9	92215000	92220000	chr9	92975000	92980000	0,0,0	3.4963226	0.99768513	1.8886726	2.5197442	3.1004667	3.8292706	1.1424218	6.069043
chr9	129965000	129970000	chr9	130685000	130690000	0,0,0	3.1337936	0.9687349	1.8413124	1.3475461	1.5595626	2.2677934	0.7304595	3.4656124
chr9	85220000	85225000	chr9	85575000	85580000	0,0,0	2.4189444	0.97049403	1.6677996	0.73444253	1.3423829	2.8706908	0.48109588	3.5235286
chr9	137035000	137040000	chr9	137100000	137105000	0,0,0	6.5055885	1.0	2.940885	1.4074271	2.1324632	2.0616105	0.5671231	3.3126569
chr9	133740000	133745000	chr9	133870000	133875000	0,0,0	2.70311	0.9865473	1.706296	0.9937136	1.9859848	3.4257195	0.5461732	4.3090205
chr9	123510000	123515000	chr9	123695000	123700000	0,0,0	2.823038	0.9876618	1.8191986	1.3517123	1.7663177	3.193986	0.6091029	4.3955083
chr9	81870000	81875000	chr9	82770000	82775000	0,0,0	4.360688	0.9959901	2.3502715	2.5269125	2.712632	3.2734213	0.9354207	5.5195656
chr9	6345000	6350000	chr9	6565000	6570000	0,0,0	3.3300261	0.9878315	1.7178931	2.132004	2.2694058	2.5142467	0.87903225	4.4093614
chr9	129470000	129475000	chr9	129545000	129550000	0,0,0	3.338475	0.98518443	2.2726655	1.0635043	1.5695714	3.2671783	0.60246056	4.2125154
chr9	35690000	35695000	chr9	35725000	35730000	0,0,0	1.6905395	0.9319998	1.3533623	0.380284	0.647709	2.3504934	0.25286213	2.6885235
chr9	127535000	127540000	chr9	127900000	127905000	0,0,0	3.2172432	0.9706845	1.7955319	1.3776857	1.7485356	2.305396	0.53512514	3.5300057
chr9	20470000	20475000	chr9	20605000	20610000	0,0,0	4.7272897	0.99730897	3.0608544	1.0665469	2.7266243	4.970406	0.75666016	5.9184475
chr9	96815000	96820000	chr9	96975000	96980000	0,0,0	2.6817846	0.97986233	1.7508154	1.2525992	1.4921383	2.7921464	0.5825599	3.905568
chr9	87005000	87010000	chr9	88395000	88400000	0,0,0	3.9672048	0.9981383	2.3554945	2.402494	2.7895622	4.151379	0.98645777	6.286929
chr9	131410000	131415000	chr9	131455000	131460000	0,0,0	2.1607296	0.9689715	1.5577003	0.76723576	1.1309513	2.7912223	0.28440756	3.4732096
chr9	99205000	99210000	chr9	99415000	99420000	0,0,0	2.4414134	0.9696657	1.9271891	0.62118226	0.8398982	2.9436762	0.32854348	3.4958382
chr9	35950000	35955000	chr9	36015000	36020000	0,0,0	1.7771432	0.9301942	1.2941946	0.65410525	0.80341417	2.0808876	0.3722578	2.6623142
chr9	94535000	94540000	chr9	94715000	94720000	0,0,0	2.7755916	0.9831337	1.9326228	0.96059036	1.4571995	3.2290015	0.4939562	4.08286
chr9	138855000	138860000	chr9	139010000	139015000	0,0,0	3.350883	0.9948283	2.3767972	1.0282935	1.8773199	4.351059	0.49445602	5.2650976
chr9	90570000	90575000	chr9	91200000	91205000	0,0,0	3.2640512	0.9960369	2.0795803	1.6401016	2.3162303	4.0734367	1.3319794	5.531305
chr9	89250000	89255000	chr9	89935000	89940000	0,0,0	3.1084805	0.9961124	2.0574732	1.0123497	2.4261534	4.6506724	0.61825716	5.550539
chr9	95000000	95005000	chr9	95040000	95045000	0,0,0	2.0130684	0.9495399	1.4608451	0.7734696	0.893514	2.2993536	0.43210104	2.9868822
chr9	72590000	72595000	chr9	72845000	72850000	0,0,0	3.071117	0.9717755	1.9722145	1.1585438	1.4155297	2.5381184	0.7017836	3.5679348
chr9	81055000	81060000	chr9	81200000	81205000	0,0,0	2.9611971	0.9710532	1.4830139	1.8046079	1.8608854	1.938566	0.6112144	3.542662
chr9	37905000	37910000	chr9	38360000	38365000	0,0,0	4.10584	0.999194	2.20379	4.1814437	4.7663817	5.75645	1.8274606	9.4732895
chr9	116205000	116210000	chr9	116350000	116355000	0,0,0	3.055727	0.99364483	1.8657937	1.6042681	2.2760463	3.632999	1.147469	5.0590153
chr9	75485000	75490000	chr9	75795000	75800000	0,0,0	4.9857626	0.99833196	2.6671996	2.8432896	3.22638	3.869405	1.2790809	6.396774
chr9	129370000	129375000	chr9	129540000	129545000	0,0,0	3.3559623	0.9750084	2.0099614	1.3476108	1.6384065	2.491724	0.54395705	3.6896002
chr9	19935000	19940000	chr9	20375000	20380000	0,0,0	2.8687992	0.98474	2.198638	0.97874653	1.0374284	3.3129592	0.50586724	4.182956
chr9	37140000	37145000	chr9	37330000	37335000	0,0,0	6.4149528	0.9998651	3.0215387	3.1842136	5.773843	6.081385	1.6792779	8.911798
chr9	124450000	124455000	chr9	124750000	124755000	0,0,0	3.2521355	0.9970529	1.9968064	1.547876	2.740805	4.4516416	0.7073868	5.827531
chr9	114250000	114255000	chr9	114385000	114390000	0,0,0	2.3349516	0.96321917	1.5111288	1.170919	1.2355005	2.2623036	0.4175729	3.3031204
chr9	118350000	118355000	chr9	118910000	118915000	0,0,0	4.1809497	0.99651307	1.7646894	2.8121707	3.7042952	3.1596146	1.0933837	5.659322
chr9	81870000	81875000	chr9	82060000	82065000	0,0,0	4.6304517	0.9990672	1.9358506	3.257114	4.716358	4.082847	1.5440767	6.9780593
chr9	19055000	19060000	chr9	19090000	19095000	0,0,0	2.2539053	1.0	1.5998696	0.5339938	0.7403197	1.7470126	0.31922388	2.2216737
chr9	19100000	19105000	chr9	19370000	19375000	0,0,0	2.2212262	0.9851013	1.3862584	1.5051862	1.7183396	2.868973	0.5875922	4.2069163
chr9	93675000	93680000	chr9	94185000	94190000	0,0,0	3.6251576	0.99855	2.3037262	1.753263	2.846481	4.9783936	0.9252258	6.5368495
chr9	108365000	108370000	chr9	108640000	108645000	0,0,0	3.2812786	0.97744286	1.9225814	1.6259223	1.6405003	2.346834	0.789023	3.792098
chr9	72030000	72035000	chr9	72160000	72165000	0,0,0	4.522029	0.9938911	2.180781	2.3412633	2.9539516	3.0174189	1.1667814	5.0985417
chr9	140180000	140185000	chr9	140420000	140425000	0,0,0	2.9831984	0.98165953	2.3156648	0.75207734	1.0221593	3.3305452	0.34416845	3.9990582
chr9	13030000	13035000	chr9	14135000	14140000	0,0,0	3.3719041	0.9954003	1.7478966	2.1561751	2.972355	3.4657216	1.1087298	5.382322
chr9	124885000	124890000	chr9	125110000	125115000	0,0,0	6.2683845	0.9998861	3.5328295	2.8113964	4.786485	6.5819864	1.364325	9.081005
chr9	129375000	129380000	chr9	129410000	129415000	0,0,0	2.2342865	0.9620652	1.4689668	1.0385809	1.2320371	2.3490431	0.5701506	3.272226
chr9	95915000	95920000	chr9	96065000	96070000	0,0,0	3.06812	0.98679394	1.9301575	1.4488827	1.7834883	3.03963	0.6095411	4.3275256
chr9	17810000	17815000	chr9	18210000	18215000	0,0,0	6.6780915	0.9998247	3.0949168	4.171168	5.166137	4.9420834	1.5385636	8.649788
chr9	125840000	125845000	chr9	126110000	126115000	0,0,0	4.824462	0.99972934	2.7884073	2.7376592	4.048651	5.7820797	1.4408505	8.215555
chr9	85245000	85250000	chr9	85385000	85390000	0,0,0	2.1919544	0.9236497	1.2942771	1.0442996	1.1241019	1.6444244	0.60683626	2.5726907
chr9	89560000	89565000	chr9	89935000	89940000	0,0,0	2.9670413	0.9881786	2.0691218	0.8571004	1.6701535	3.676439	0.49924427	4.4383063
chr9	36995000	37000000	chr9	37195000	37200000	0,0,0	2.8748157	0.9760606	1.5621443	1.4434288	1.9413381	2.449571	0.5464608	3.7326188
chr9	26740000	26745000	chr9	26975000	26980000	0,0,0	3.257724	0.9657574	2.0116792	1.0081273	1.5127525	2.4785223	0.45411378	3.3746355
chr9	127535000	127540000	chr9	127615000	127620000	0,0,0	5.9667096	0.9985383	3.468051	1.7169497	3.4134936	5.0026608	0.99271333	6.5288386
chr9	123970000	123975000	chr9	124160000	124165000	0,0,0	5.4665403	0.99887186	2.905125	2.604741	3.6672356	4.472559	0.98194695	6.7878847
chr9	21990000	21995000	chr9	22240000	22245000	0,0,0	3.39383	0.9916843	2.1368675	1.7120523	1.9160029	3.2682853	0.79231924	4.7901096
chr9	119505000	119510000	chr9	119620000	119625000	0,0,0	3.0407946	0.9614546	1.9204339	1.1715764	1.2888141	2.2148538	0.5939229	3.256255
chr9	73260000	73265000	chr9	73865000	73870000	0,0,0	5.4807687	0.9992466	3.389976	1.8631867	3.3550634	5.535496	1.0886718	7.191662
chr9	96440000	96445000	chr9	96730000	96735000	0,0,0	2.9541652	0.9932133	1.8617886	1.5167537	2.1266263	3.6450856	0.8366949	4.9933114
chr9	127525000	127530000	chr9	128665000	128670000	0,0,0	5.9826226	1.0	2.9646628	2.8079977	3.0877147	3.2026293	1.2596658	5.6986275
chr9	23120000	23125000	chr9	23500000	23505000	0,0,0	3.0749984	0.97233427	1.613806	1.5677482	1.8800802	2.1943781	0.76004916	3.587932
chr9	2850000	2855000	chr9	4365000	4370000	0,0,0	5.083854	0.9998382	2.6655304	4.2967405	4.3401504	4.910475	2.5635905	8.7298
chr9	90305000	90310000	chr9	90430000	90435000	0,0,0	2.7180882	0.95316887	1.9229277	0.7962394	1.0013034	2.353757	0.5259836	3.061525
chr9	99090000	99095000	chr9	99430000	99435000	0,0,0	2.61283	0.97857046	1.6684577	1.3795589	1.4807495	2.6171076	0.60709906	3.8433824
chr9	4760000	4765000	chr9	4985000	4990000	0,0,0	3.674918	0.99147034	2.2096062	1.4313725	2.2528217	3.4923716	0.9492766	4.764703
chr9	36485000	36490000	chr9	36555000	36560000	0,0,0	1.792414	0.9360556	1.4053013	0.52243555	0.66679883	2.2856395	0.32283604	2.7500265
chr9	130350000	130355000	chr9	130680000	130685000	0,0,0	2.8531017	0.98725295	1.7244025	1.6064627	1.8936179	2.9349387	0.7816025	4.3629055
chr9	92495000	92500000	chr9	92865000	92870000	0,0,0	8.1294365	1.0	4.195961	2.150763	2.403739	2.6900704	0.9385572	4.6018596
chr9	101955000	101960000	chr9	103350000	103355000	0,0,0	4.7028513	0.9992133	2.5964668	3.005044	3.5001857	4.4772477	1.1347513	7.148398
chr9	5895000	5900000	chr9	6040000	6045000	0,0,0	2.7778637	0.9780901	1.6859188	1.5211853	1.5863963	2.4690487	0.86945134	3.8212137
chr9	117500000	117505000	chr9	117775000	117780000	0,0,0	3.9842541	0.99701613	2.0930412	2.3467984	3.1395435	3.7290988	1.0006107	5.8151417
chr9	117165000	117170000	chr9	117770000	117775000	0,0,0	4.5553303	0.99827284	2.4004443	2.3422163	3.5312293	4.2799664	1.0890346	6.361936
chr9	125225000	125230000	chr9	125570000	125575000	0,0,0	4.01023	0.99938613	2.538853	2.1517706	3.1644588	5.4838166	1.0103843	7.3965015
chr9	92905000	92910000	chr9	93630000	93635000	0,0,0	4.0563335	0.9993855	2.7685537	2.1272912	2.6048634	5.504474	1.2484001	7.3953996
chr9	88270000	88275000	chr9	88395000	88400000	0,0,0	2.995192	0.9621242	1.9802494	1.0017943	1.2324542	2.3832984	0.64371246	3.2737823
chr9	74895000	74900000	chr9	75435000	75440000	0,0,0	3.6514	0.99867165	2.4244921	1.8522846	2.5518231	4.9780173	0.9761652	6.6244926
chr9	131120000	131125000	chr9	131175000	131180000	0,0,0	1.9076556	0.96434504	1.3606654	0.71616614	1.1357188	2.6976204	0.4008352	3.3342125
chr9	132405000	132410000	chr9	132545000	132550000	0,0,0	5.819281	0.9981407	3.5617392	2.0624914	2.7804136	4.454892	0.83923763	6.288218
chr9	132410000	132415000	chr9	132480000	132485000	0,0,0	2.513559	0.9676692	1.9021132	0.6910885	0.95896655	2.81779	0.3759005	3.4320912
chr9	7060000	7065000	chr9	7530000	7535000	0,0,0	4.4637413	0.99675566	2.1757529	2.804282	3.1881297	3.2387414	1.4496073	5.7314363
chr9	140190000	140195000	chr9	140295000	140300000	0,0,0	3.7114158	0.9968661	2.5863104	1.2809218	2.0907402	4.627473	0.79426515	5.7660704
chr9	94905000	94910000	chr9	95550000	95555000	0,0,0	4.167575	0.99252295	2.6243455	1.7510152	1.9574916	3.3399706	0.9266075	4.8964286
chr9	4380000	4385000	chr9	4635000	4640000	0,0,0	3.2472029	0.9931834	1.8952578	1.5655937	2.4626524	3.5972662	0.8189048	4.988905
chr9	131895000	131900000	chr9	132545000	132550000	0,0,0	3.850068	0.9978429	2.6322093	1.442538	2.3132596	4.8573813	1.01854	6.1396365
chr9	106935000	106940000	chr9	107145000	107150000	0,0,0	2.5692995	0.94940645	1.5656677	0.9351305	1.3538692	2.153014	0.46699393	2.9842408
chr9	72035000	72040000	chr9	72295000	72300000	0,0,0	3.0669432	0.9709198	1.6747236	1.659008	1.6799989	2.0633912	0.71164083	3.538065
chr9	77390000	77395000	chr9	77615000	77620000	0,0,0	4.4440517	0.99836797	2.8072116	1.7408845	2.823477	4.871147	0.93438345	6.4185996
chr9	86590000	86595000	chr9	86785000	86790000	0,0,0	1.8613629	0.969382	1.2875403	1.1092157	1.1248145	2.5005593	0.45688426	3.4865289
chr9	87410000	87415000	chr9	87570000	87575000	0,0,0	1.9043385	0.91840994	1.2869177	0.7865989	0.8763727	1.8071085	0.40627104	2.5063076
chr9	136655000	136660000	chr9	136860000	136865000	0,0,0	4.311958	0.9993893	2.7552156	2.180254	3.0852182	5.463673	1.0732609	7.4016767
chr9	75720000	75725000	chr9	75800000	75805000	0,0,0	3.190183	0.96689725	1.9665182	1.1792293	1.4532008	2.3602886	0.8329803	3.4084926
chr9	12700000	12705000	chr9	14140000	14145000	0,0,0	5.068254	0.99825555	2.4825094	3.3324075	3.3973677	3.3898482	1.5137056	6.3519883
chr9	88045000	88050000	chr9	88405000	88410000	0,0,0	2.953754	1.0	1.9469527	0.7741954	1.1775209	2.2496037	0.5230041	2.9377775
chr9	123525000	123530000	chr9	123935000	123940000	0,0,0	3.5112438	0.99537	2.137758	2.0180101	2.2766495	3.5819578	0.8156864	5.375745
chr9	139680000	139685000	chr9	139870000	139875000	0,0,0	2.5495605	0.9875419	1.5256042	1.7399455	1.8822827	2.8392203	0.653086	4.3858385
chr9	131500000	131505000	chr9	131570000	131575000	0,0,0	2.0378242	0.9498079	1.5284662	0.6510923	0.8430601	2.4134588	0.5078469	2.9922073
chr9	82055000	82060000	chr9	82770000	82775000	0,0,0	4.9119487	0.99860877	2.503454	2.9627025	3.558564	3.9447508	1.3991685	6.578264
chr9	12720000	12725000	chr9	12885000	12890000	0,0,0	3.5173357	0.9884019	2.3351827	1.3141205	1.6837095	3.2892659	0.64253163	4.457373
chr9	94205000	94210000	chr9	94435000	94440000	0,0,0	2.1245801	0.9583982	1.268342	1.0220015	1.4914445	2.2714953	0.596157	3.1799414
chr9	88305000	88310000	chr9	88400000	88405000	0,0,0	2.8077672	0.9543607	1.8082848	0.84914386	1.2926003	2.332512	0.51184785	3.0873065
chr9	87010000	87015000	chr9	88040000	88045000	0,0,0	3.1589878	0.991392	1.8474458	2.9005327	2.9683626	4.233099	1.1826984	6.8113503
chr9	14615000	14620000	chr9	14765000	14770000	0,0,0	4.036211	0.99098265	1.8813735	1.9879628	2.9342551	2.942012	0.80204415	4.70909
chr9	27070000	27075000	chr9	27555000	27560000	0,0,0	2.684892	0.96906227	1.4275259	1.4296359	1.8288014	2.2053518	0.66021436	3.4761393
chr9	116350000	116355000	chr9	116415000	116420000	0,0,0	3.9804533	0.9933436	2.346768	1.5273668	2.4509208	3.6550386	0.6776117	5.012698
chr9	124080000	124085000	chr9	124160000	124165000	0,0,0	3.7885673	0.9950144	2.1940196	1.7805238	2.5963414	3.7190695	0.7099192	5.3017573
chr9	72590000	72595000	chr9	73210000	73215000	0,0,0	4.349297	0.9977228	2.3349795	2.5353012	3.136081	3.8318388	1.1487561	6.0854397
chr9	14460000	14465000	chr9	15140000	15145000	0,0,0	4.006568	0.9958594	1.8739115	3.0270836	3.0504117	2.7967372	1.0155965	5.4874783
chr9	375000	380000	chr9	800000	805000	0,0,0	3.1176286	0.9924177	1.8189569	2.8129108	3.121441	4.456306	1.4122642	6.956671
chr9	107540000	107545000	chr9	108180000	108185000	0,0,0	4.5659657	0.9995607	2.6720324	2.6476684	3.686889	5.3777413	1.6090732	7.7312245
chr9	34435000	34440000	chr9	34595000	34600000	0,0,0	2.9570296	0.9945615	2.122185	1.1186942	1.7410715	4.2203956	0.63739616	5.2147903
chr9	74895000	74900000	chr9	75205000	75210000	0,0,0	3.7044127	0.9972212	2.0182219	2.5855455	2.8937464	3.5880818	1.0958531	5.8863444
chr9	107625000	107630000	chr9	108175000	108180000	0,0,0	2.7817135	0.984257	1.8623512	1.3895625	2.4625807	4.878898	0.67059606	6.114064
chr9	27330000	27335000	chr9	28060000	28065000	0,0,0	3.7242565	0.9762817	1.9835248	1.5009221	1.9823146	2.4077432	0.82946163	3.7418962
chr9	127535000	127540000	chr9	128135000	128140000	0,0,0	5.537608	0.99873483	2.7698286	2.535262	3.9439237	4.4196916	1.1771332	6.6732583
chr9	130265000	130270000	chr9	130630000	130635000	0,0,0	2.3958762	0.9552906	1.6424898	1.2618961	1.7665275	3.7578745	0.57967937	4.8795595
chr9	124305000	124310000	chr9	125115000	125120000	0,0,0	2.5867896	0.96963286	1.5956709	1.1894102	1.4974873	2.437504	0.508244	3.4947577
chr9	123990000	123995000	chr9	124025000	124030000	0,0,0	1.9453062	0.9200721	1.4022286	0.70481515	0.74984354	1.9003901	0.37186754	2.5268924
chr9	133595000	133600000	chr9	133870000	133875000	0,0,0	2.3907034	0.9805177	1.6564946	0.99632204	1.3918401	3.0530376	0.7132755	3.938657
chr9	128515000	128520000	chr9	128605000	128610000	0,0,0	5.051035	0.99881124	2.733757	2.108316	3.7741177	4.861511	1.0176402	6.73557
chr9	98085000	98090000	chr9	98635000	98640000	0,0,0	2.2178013	0.9669531	1.3293725	1.3020035	1.4835047	2.2528446	0.5054342	3.410181
chr9	2875000	2880000	chr9	3210000	3215000	0,0,0	2.5834224	0.9849572	1.7439938	1.3523694	1.4547864	2.9951854	0.6517715	4.1972914
chr9	85950000	85955000	chr9	86525000	86530000	0,0,0	3.889422	1.0	2.1860187	1.4152045	1.6447239	2.1795597	0.8872798	3.4375193
chr9	90785000	90790000	chr9	91615000	91620000	0,0,0	2.730141	0.9902597	1.5433421	1.7231232	2.284574	3.1003022	0.8212401	4.631967
chr9	127380000	127385000	chr9	127470000	127475000	0,0,0	2.8454566	0.99135965	1.8922242	1.0603586	1.957104	3.8092618	0.50911117	4.751803
chr9	35490000	35495000	chr9	35540000	35545000	0,0,0	1.8076202	0.9286637	1.4246204	0.48787233	0.6302772	2.206959	0.23718521	2.640623
chr9	138505000	138510000	chr9	139015000	139020000	0,0,0	2.9108195	0.974551	1.723978	1.495924	1.5910709	2.341751	0.9330735	3.6714613
chr9	76485000	76490000	chr9	77190000	77195000	0,0,0	3.058701	0.99464536	1.3314178	2.6976402	3.266227	2.8324335	1.0250983	5.230336
chr9	128195000	128200000	chr9	128390000	128395000	0,0,0	3.3449056	0.9899941	2.1070082	1.7332399	1.7962867	3.0644007	0.92451125	4.605058
chr9	133645000	133650000	chr9	133735000	133740000	0,0,0	3.3789203	0.99651575	2.0644448	1.6681427	2.6063945	4.177288	0.6702128	5.6600814
chr9	116035000	116040000	chr9	116420000	116425000	0,0,0	4.030864	0.99591714	2.438708	2.0717416	2.359532	3.6599874	0.8378222	5.5015354
chr9	35115000	35120000	chr9	35475000	35480000	0,0,0	5.454907	0.9999766	2.4156332	5.5314617	6.5162163	5.7450933	1.9576288	10.661948
chr9	140515000	140520000	chr9	140560000	140565000	0,0,0	1.7831886	0.9548328	1.3046654	0.7570152	0.9203628	2.424803	0.338455	3.0977054
chr9	13025000	13030000	chr9	14755000	14760000	0,0,0	4.2676964	0.9993751	1.8477515	4.1036825	4.485642	3.7309618	1.6404727	7.3786798
chr9	33815000	33820000	chr9	33880000	33885000	0,0,0	1.9447595	0.9560231	1.2823231	1.0467753	1.1395155	2.1939478	0.4668547	3.124415
chr9	116495000	116500000	chr9	116790000	116795000	0,0,0	2.2102053	0.9454464	1.508892	1.448032	1.575817	3.3515673	0.7196529	4.6387067
chr9	11660000	11665000	chr9	12100000	12105000	0,0,0	2.944667	0.98019964	1.5166888	1.8332584	2.055476	2.2928991	1.0851969	3.9224622
chr9	126160000	126165000	chr9	127080000	127085000	0,0,0	3.1496375	0.9973651	1.851744	2.4692729	2.5896525	3.7446222	1.0647485	5.9395313
chr9	15505000	15510000	chr9	15595000	15600000	0,0,0	2.6550505	0.9693661	1.5206829	1.1053661	1.7744938	2.5034606	0.45109776	3.4860082
chr9	21240000	21245000	chr9	21780000	21785000	0,0,0	3.6136267	0.998162	1.9953023	2.807663	3.0043964	3.804026	1.1953558	6.2997265
chr9	101945000	101950000	chr9	102785000	102790000	0,0,0	3.762332	0.9994556	2.0188768	3.0870757	3.898851	4.772436	1.4334556	7.516504
chr9	14475000	14480000	chr9	14650000	14655000	0,0,0	2.6964808	0.97012025	1.4659293	1.3690463	1.8189652	2.2940075	0.950403	3.5109377
chr9	72585000	72590000	chr9	72725000	72730000	0,0,0	3.5085247	0.9842882	2.0180562	1.5494132	1.9824483	2.7765176	0.61724913	4.153774
chr9	17525000	17530000	chr9	18205000	18210000	0,0,0	6.9317007	0.9995878	3.571446	3.4971633	4.1554985	4.686118	1.4273127	7.794708
chr9	133580000	133585000	chr9	133735000	133740000	0,0,0	5.34621	0.99934465	3.1694362	2.2638955	3.532027	5.3187456	0.8880709	7.331096
chr9	111955000	111960000	chr9	112285000	112290000	0,0,0	2.4139428	0.94114155	1.5586158	0.96716225	1.0848249	1.9732143	0.41882297	2.8329139
chr9	33030000	33035000	chr9	33065000	33070000	0,0,0	2.1804652	0.9257423	1.5242379	0.5745342	0.93560046	2.089787	0.28156644	2.600484
chr9	35115000	35120000	chr9	35550000	35555000	0,0,0	2.570943	0.9751162	1.4682235	1.6401923	2.9180572	4.1198697	1.0672432	5.5778184
chr9	89950000	89955000	chr9	90275000	90280000	0,0,0	5.2945423	0.9995866	3.0939817	2.5864322	3.7669742	5.492822	1.2861642	7.791873
chr9	135380000	135385000	chr9	135675000	135680000	0,0,0	2.4450574	0.98053575	1.6420022	1.2405227	1.4014851	2.8368976	0.61058193	3.9395845
chr9	16190000	16195000	chr9	16565000	16570000	0,0,0	2.9560425	0.9918978	1.7805783	1.4553411	2.2647076	3.5224874	0.9884558	4.816124
chr9	18265000	18270000	chr9	18785000	18790000	0,0,0	2.8140485	0.9930589	1.6097431	2.1121798	2.2678473	3.0933232	0.8868006	4.9708166
chr9	2155000	2160000	chr9	2725000	2730000	0,0,0	2.6579099	0.99395066	1.5979313	2.5856876	3.2026782	4.916061	1.2055494	7.21445
chr9	100835000	100840000	chr9	101535000	101540000	0,0,0	3.1429343	0.9840387	1.7853379	1.7054266	1.940138	2.622084	0.7068513	4.1380186
chr9	73535000	73540000	chr9	73865000	73870000	0,0,0	3.1215656	0.9891283	1.7356752	2.0274036	2.1232848	2.7199228	0.79008615	4.5220594
chr9	92215000	92220000	chr9	92705000	92710000	0,0,0	4.4165435	0.9942516	2.8608222	1.8036011	1.9378587	3.556172	0.84023607	5.159373
chr9	21325000	21330000	chr9	21460000	21465000	0,0,0	2.2288272	0.94984156	1.6049877	0.8617252	0.8780346	2.2269006	0.3774827	2.9928787
chr9	37260000	37265000	chr9	37325000	37330000	0,0,0	2.9198487	0.9890512	1.7464949	1.3813581	2.1442754	3.287122	0.79802525	4.514996
chr9	117105000	117110000	chr9	117155000	117160000	0,0,0	2.528468	0.9219205	1.4423138	1.054674	1.1844268	1.6128038	0.4334196	2.5502918
chr9	17530000	17535000	chr9	17800000	17805000	0,0,0	6.094996	0.99989617	3.2570524	3.1701233	5.088868	6.3555326	1.7254417	9.17342
chr9	116205000	116210000	chr9	116420000	116425000	0,0,0	6.2207894	0.9998113	2.716694	4.493408	5.3014817	4.582005	1.8880452	8.576146
chr9	131895000	131900000	chr9	132375000	132380000	0,0,0	6.2299976	0.9999502	4.2644277	2.8800182	4.7276273	9.95116	1.3871505	12.511177
